start_date,end_date,start_year,end_year,year_duration,yearly_budget,yearly_forecast,wlc_baseline_incl_NCG,total_benefits,project_name,description_aims,rating_comment,schedule_comment,variance_comment,budget_comment,report_category,project_number,benefits_comment,department_CO,department_CPS,department_DBT,department_DCMS,department_DEFRA,department_DEFRA & DFT,department_DESNZ,department_DFE,department_DFID,department_DFT,department_DHSC,department_DLUHC,department_DSIT,department_DWP,department_FCDO,department_HMLR,department_HMRC,department_HMT,department_HO,department_MOD,department_MOJ,department_NCA,department_NS&I,department_ONS,department_VOA,colour_rating_amber/green,colour_rating_amber/red,colour_rating_green,colour_rating_red,year
2015-10-27,2024-12-29,2015,2024,9,27.25,1.57,245.25,36.36,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1378,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2015
2015-11-23,2032-06-11,2015,2032,17,26.31,35.07,447.27,84.02,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7024,fake-generated data,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-06-06,2030-11-15,2015,2030,15,28.73,10.7,430.95,71.55,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1258,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2015
2015-04-29,2018-09-29,2015,2018,3,32.5,5.63,97.5,17.31,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4721,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-02-28,2029-01-19,2015,2029,14,16.17,16.49,226.38,53.15,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5566,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-12-09,2018-07-15,2015,2018,3,46.85,12.73,140.55,95.49,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4319,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-08-02,2021-10-02,2015,2021,6,6.5,11.95,39.0,59.87,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3550,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2015
2015-08-03,2028-08-16,2015,2028,13,11.08,5.82,144.04,29.63,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4363,fake-generated data,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-07-26,2029-10-09,2015,2029,14,3.74,6.43,52.36,23.82,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1797,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2015
2015-11-02,2032-08-19,2015,2032,17,12.0,2.32,204.0,94.58,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9345,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-03-08,2018-02-23,2015,2018,3,44.29,26.05,132.87,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2550,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2015
2015-11-17,2033-03-23,2015,2033,18,1.05,14.82,18.9,18.36,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9226,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2015
2015-04-03,2020-03-05,2015,2020,5,5.45,4.6,27.25,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1169,fake-generated data,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2015
2015-12-07,2029-12-19,2015,2029,14,10.45,35.37,146.3,11.53,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4366,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2015
2016-10-31,2033-12-05,2016,2033,17,37.09,42.63,630.53,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5397,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2016
2016-03-03,2022-09-22,2016,2022,6,46.84,22.75,281.04,21.01,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2293,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2016
2016-11-01,2025-09-10,2016,2025,9,2.76,36.1,24.84,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8512,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2016
2016-05-12,2024-12-19,2016,2024,8,1.37,11.09,10.96,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ1456,fake-generated data,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2016
2016-11-11,2026-06-14,2016,2026,10,26.39,15.77,263.9,16.87,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ9254,fake-generated data,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016
2016-10-04,2018-06-05,2016,2018,2,46.91,7.25,93.82,85.29,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ5112,fake-generated data,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016
2016-01-18,2026-09-25,2016,2026,10,9.21,45.31,92.1,45.5,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2497,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2016
2016-10-21,2019-05-07,2016,2019,3,19.38,14.25,58.14,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ7894,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016
2016-12-05,2026-05-13,2016,2026,10,40.93,4.46,409.3,99.93,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8481,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016
2016-02-13,2033-08-27,2016,2033,17,7.88,28.15,133.96,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3731,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2016
2016-06-07,2031-07-21,2016,2031,15,40.6,4.11,609.0,38.58,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ4154,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2016
2016-06-10,2025-06-22,2016,2025,9,33.72,19.98,303.48,81.68,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ6534,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2016
2016-01-27,2016-12-07,2016,2016,0,40.79,9.75,0.0,93.56,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ8316,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2016
2016-12-28,2021-07-04,2016,2021,5,48.65,4.73,243.25,0.0,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ3131,fake-generated data,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2016
2016-10-17,2019-08-30,2016,2019,3,8.21,10.04,24.63,26.44,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,fake-generated data,Fake_PRJ2086,fake-generated data,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2016
